,eep,age,feh,mass,initial_mass,radius,density,logTeff,Teff,logg,logL,Mbol,delta_nu,nu_max,phase,dm_deep,J_mag,H_mag,K_mag,G_mag,BP_mag,RP_mag,W1_mag,W2_mag,W3_mag,TESS_mag,Kepler_mag,parallax,distance,AV
0,278.1118409563564,9.573559375543613,0.30940196362678596,0.3831441325507407,0.3831470088363392,0.37356518042778003,10.364338972769234,3.525266574148457,3351.84004679264,4.876755938602258,-1.7996025069680903,9.239006267420224,384.88548201994644,11174.903536825213,0.0,0.004012878644362378,9.574663426389964,8.925409474740174,8.718210209816947,12.452453587574599,13.915891278049152,11.323401243340804,8.60430164125716,8.444188688239485,8.327708230623852,11.227442103382051,12.48028213372307,36.47342587418457,27.41722160812394,0.026412890719752113
1,293.26584915279403,9.869279568401668,0.26773394248354077,0.37531977362724306,0.3753248425923115,0.36886612448637585,10.551252369438606,3.526703645187108,3363.592187338956,4.87883907596196,-1.8048919660264884,9.25222991506622,388.71636904011655,11210.14898673555,0.0,0.0027946288271313365,9.610752109531145,8.954239234740566,8.742999666100335,12.472944142159172,13.92343231587607,11.347683513236058,8.62475301394911,8.465191822526622,8.34751253754155,11.253756159715325,12.497259317621353,36.52599530995519,27.377761824534023,0.08359141224014806
2,288.03980970271147,9.79743021725386,0.2575303593988065,0.3702969014236951,0.3703011652978397,0.36502682055006336,10.74318478151441,3.525164699816605,3352.01681938514,4.88210326063373,-1.8201217100401579,9.290304275100393,392.51496567858226,11314.502267086189,0.0,0.002865868119478261,9.623461632305357,8.97339723775466,8.764232059974322,12.477351172033856,13.922497627265354,11.353534989027091,8.64583739880636,8.484411638706389,8.366575165835123,11.260283385467723,12.500960282661653,36.68715998343469,27.257492824506688,0.03849535234587282
3,286.7097118240734,9.743564922813661,0.2772664039764986,0.3776928418864306,0.37769678377539395,0.3697976061689705,10.536507675477218,3.5264220373352875,3361.210662036472,4.879377939265375,-1.8038085249783766,9.24952131244594,388.3659495210841,11227.708063751266,0.0,0.003782924873961382,9.612250664135393,8.960123717517662,8.751478035150246,12.46760784401678,13.912326536932824,11.3438638179129,8.63574115799915,8.476711929693487,8.359998059107651,11.250371313458643,12.491584275599484,36.2340275366269,27.59836728029081,0.04484637550847143
4,299.57344080186874,9.993189624037942,0.26477528387349136,0.3720397827544141,0.372046284903033,0.3678322430246007,10.547362763528676,3.525900401455151,3357.4468466536027,4.877468918549907,-1.810526887898341,9.26631721974585,388.71194306833877,11184.765750244713,0.0,0.0027246132844557297,9.602728405149822,8.951124382287974,8.74209352431061,12.456356357389858,13.90037526921942,11.332842312946235,8.62501703514587,8.464908255756988,8.347618468716604,11.239588147746597,12.479956468235208,36.67483952444635,27.266649642282143,0.044036319755776876
5,301.4812114111296,10.061815997347333,0.2640568262840931,0.36771809905381736,0.36772548589408893,0.36563163453400693,10.614222419807588,3.5242535657065908,3344.805835086637,4.877607151973122,-1.8223144816852894,9.295786204213224,390.0949123492163,11209.434170983332,0.0,0.0017097694349458607,9.606109144786048,8.958361744379296,8.750067443927836,12.46744805957502,13.91930794105583,11.341709009374735,8.632081510870488,8.46955509641786,8.35160102134342,11.247620663682618,12.492430962706438,36.93661243583359,27.073408579013666,0.022545571651201232
6,259.83759069548273,9.277192952808583,0.2964750158685963,0.379093191460814,0.37909489873480695,0.36785622670394086,10.743382456862495,3.524405673971484,3345.4106071704205,4.885530493168877,-1.8164784221818229,9.281196055454558,392.18066419804563,11415.623505250143,0.0,0.004847423021801493,9.610766976812295,8.964099999817963,8.756861868855403,12.484164866047557,13.945113984266914,11.355811626825938,8.641120334636017,8.479366424819952,8.362237527442556,11.260323301201792,12.511320837116074,36.5152860747645,27.38579119858229,0.015535333121523756
7,256.35973888197725,9.213023710088603,0.285983373473603,0.38066109067184417,0.38066266331021675,0.36799445916102824,10.77977958057281,3.526301216250149,3360.2108690885357,4.887032750784817,-1.8086050541919403,9.261512635479852,392.7958808417095,11430.048988954322,0.0,0.004064771892162005,9.599545832359201,8.947140879022573,8.73802191740099,12.462339027556949,13.913314858244338,11.33684965924252,8.62183432814513,8.462460336848672,8.3455779919118,11.242623730043494,12.487348773215963,36.6645751414658,27.27428304137227,0.05253930797058744
8,290.7018830466575,9.849072066419406,0.2682216356225755,0.3698415508022682,0.3698462568295882,0.36558064623881004,10.67951141262346,3.5239302376261947,3342.2905444121607,4.880236680316124,-1.8237259899984344,9.299314974996086,391.30629298048234,11281.809959019454,0.0,0.0026167989754458214,9.616014614895409,8.969368918710213,8.761398472408615,12.479969551911694,13.934178544384416,11.353549608113994,8.643491860351679,8.480571552190641,8.362601517012795,11.259159011261167,12.505445671305516,36.77520730508505,27.192232846005634,0.016391736400392272
9,249.60180249790366,9.109942143554704,0.28138766253102765,0.3780777159962809,0.37807906599526364,0.36499758797140325,10.974657610331215,3.5256749590971874,3355.4631963520765,4.891200780513967,-1.8182258980526074,9.285564745131518,396.4720193696733,11548.45116652441,0.0,0.0046069724324270585,9.607356383455457,8.958187578567223,8.750110034012847,12.464527016464778,13.911477162867984,11.3401421961328,8.633889895163444,8.4737715515863,8.356894064593153,11.246395211435045,12.488969295121818,36.8134863638583,27.163958070044448,0.030286733285202736
10,243.28074948690673,8.982996232309107,0.3140683258446333,0.38683540816883205,0.3868366029716661,0.37046954825762124,10.73662763131079,3.526255759937753,3359.646413342332,4.888108979933439,-1.803033749870328,9.24758437467582,391.69715964591904,11460.58162898116,0.0,0.009196886157663687,9.598505191947936,8.951397090458741,8.74606140167736,12.457572334744981,13.904476368624408,11.333012770414301,8.634544352549153,8.476728419919825,8.361633869023652,11.238768210618014,12.483053374749545,36.14596503739025,27.665605247102302,0.0028327172504702845
11,265.82367677660653,9.364423739546595,0.32754562246306723,0.3841197753550811,0.3841217654006802,0.3725041196551937,10.490502531809208,3.5236097795456565,3339.3734774262516,4.880416651068924,-1.8088143610810994,9.262035902702749,387.20517839046727,11295.44276139856,0.0,0.004264219813799214,9.584017765007035,8.938923460935698,8.732736718840808,12.478569721424247,13.956608148361836,11.3453682585553,8.618889023851095,8.456532499019858,8.339722313221436,11.247572190733676,12.50926736746818,36.49120168105886,27.40386597131605,0.0056548218567981515
12,245.12703662597372,9.005663065523262,0.31449571755893496,0.38727115500691417,0.3872723827759916,0.3710620948203454,10.694109354861292,3.5266285066960568,3362.4007698739197,4.887281731932508,-1.800056898782693,9.240142246956731,390.89797983643933,11432.10048181551,0.0,0.006395057821579532,9.595426171858156,8.944442139903781,8.737174169240518,12.463766068277737,13.918276856930262,11.337160530470156,8.624303595588568,8.466427069964123,8.350771450813141,11.242152204793602,12.490139882902275,36.244019720922324,27.59075863273348,0.03518931632767736
13,273.2575401089886,9.493330574319678,0.3033091115834473,0.3832786141365851,0.3832811082058072,0.37233863819138313,10.469847460471179,3.525849463940318,3356.3104130831025,4.8797712557261255,-1.800112215563811,9.240280538909527,386.9250088906191,11245.65057064003,0.0,0.004279888064048191,9.59059676639653,8.941621037308497,8.734888852270945,12.456461179626178,13.909657742785544,11.330242627412796,8.621534513264322,8.462457131343069,8.346431080065667,11.235461652778868,12.482585364150097,36.23825482688523,27.595147856239976,0.020090090803136992
